Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State
1034,CA-2016-109820,20-11-2016,22-11-2016,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio
1035,CA-2016-109820,20-11-2016,22-11-2016,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio
1036,CA-2016-109820,20-11-2016,22-11-2016,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio
3239,US-2016-127971,20-11-2016,27-11-2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas
3240,US-2016-127971,20-11-2016,27-11-2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas
3241,US-2016-127971,20-11-2016,27-11-2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas
4407,CA-2016-100041,20-11-2016,25-11-2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana
4408,CA-2016-100041,20-11-2016,25-11-2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana
4409,CA-2016-100041,20-11-2016,25-11-2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana
5366,CA-2016-107790,20-11-2016,24-11-2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas
5398,CA-2016-145492,20-11-2016,27-11-2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California
5479,CA-2016-121356,20-11-2016,24-11-2016,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware
6492,CA-2016-113845,20-11-2016,25-11-2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida
6493,CA-2016-113845,20-11-2016,25-11-2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida
6494,CA-2016-113845,20-11-2016,25-11-2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida
6835,CA-2016-142615,20-11-2016,24-11-2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Montebello,California
3033,US-2016-114293,21-11-2016,26-11-2016,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Gresham,Oregon
3522,CA-2016-114482,21-11-2016,25-11-2016,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa
3523,CA-2016-114482,21-11-2016,25-11-2016,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa
4824,CA-2016-140018,21-11-2016,26-11-2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio
4825,CA-2016-140018,21-11-2016,26-11-2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio
4826,CA-2016-140018,21-11-2016,26-11-2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio
5891,CA-2016-146157,21-11-2016,26-11-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois
5892,CA-2016-146157,21-11-2016,26-11-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois
5893,CA-2016-146157,21-11-2016,26-11-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois
5983,CA-2016-114895,21-11-2016,28-11-2016,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York
6371,CA-2016-113425,21-11-2016,21-11-2016,Same Day,JK-16120,Julie Kriz,Home Office,United States,New York City,New York
9216,CA-2016-152646,21-11-2016,26-11-2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California
1288,CA-2016-154711,22-11-2016,26-11-2016,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York
1289,CA-2016-154711,22-11-2016,26-11-2016,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York
1290,CA-2016-154711,22-11-2016,26-11-2016,Standard Class,TB-21355,Todd Boyes,Corporate,United States,New York City,New York
2774,CA-2016-131576,22-11-2016,26-11-2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan
6083,US-2016-132577,22-11-2016,27-11-2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas
6084,US-2016-132577,22-11-2016,27-11-2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas
6085,US-2016-132577,22-11-2016,27-11-2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas
6086,US-2016-132577,22-11-2016,27-11-2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas
6087,US-2016-132577,22-11-2016,27-11-2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas
8080,US-2016-164945,22-11-2016,27-11-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,New York City,New York
2919,CA-2016-160129,23-11-2016,23-11-2016,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania
2920,CA-2016-160129,23-11-2016,23-11-2016,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania
2921,CA-2016-160129,23-11-2016,23-11-2016,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania
1060,CA-2016-105284,24-11-2016,01-12-2016,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania
1397,CA-2016-124485,24-11-2016,26-11-2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York
1398,CA-2016-124485,24-11-2016,26-11-2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York
1399,CA-2016-124485,24-11-2016,26-11-2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York
1400,CA-2016-124485,24-11-2016,26-11-2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York
1503,CA-2016-100468,24-11-2016,01-12-2016,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California
1504,CA-2016-100468,24-11-2016,01-12-2016,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California
1664,CA-2016-128531,24-11-2016,26-11-2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas
1665,CA-2016-128531,24-11-2016,26-11-2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas
1666,CA-2016-128531,24-11-2016,26-11-2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas
1667,CA-2016-128531,24-11-2016,26-11-2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas
1668,CA-2016-128531,24-11-2016,26-11-2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas
1669,CA-2016-128531,24-11-2016,26-11-2016,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas
1894,CA-2016-100083,24-11-2016,29-11-2016,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon
3525,CA-2016-132731,24-11-2016,28-11-2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas
3891,US-2016-163881,24-11-2016,30-11-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California
3892,US-2016-163881,24-11-2016,30-11-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California
3893,US-2016-163881,24-11-2016,30-11-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California
4116,CA-2016-163573,24-11-2016,27-11-2016,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington
4272,CA-2016-123806,24-11-2016,27-11-2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland
5701,CA-2016-125661,24-11-2016,26-11-2016,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio
5702,CA-2016-125661,24-11-2016,26-11-2016,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio
6244,CA-2016-165561,24-11-2016,28-11-2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington
8373,CA-2016-113726,24-11-2016,01-12-2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Seattle,Washington
9770,CA-2016-123533,24-11-2016,30-11-2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida
9771,CA-2016-123533,24-11-2016,30-11-2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida
9772,CA-2016-123533,24-11-2016,30-11-2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida
3464,CA-2016-165470,25-11-2016,30-11-2016,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Jacksonville,Florida
6574,CA-2016-160535,25-11-2016,30-11-2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey
6575,CA-2016-160535,25-11-2016,30-11-2016,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey
6978,US-2016-119298,25-11-2016,28-11-2016,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas
7687,CA-2016-169838,25-11-2016,29-11-2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan
7688,CA-2016-169838,25-11-2016,29-11-2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan
7689,CA-2016-169838,25-11-2016,29-11-2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan
7772,CA-2016-108196,25-11-2016,02-12-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio
7773,CA-2016-108196,25-11-2016,02-12-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio
7774,CA-2016-108196,25-11-2016,02-12-2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio
8343,CA-2016-132549,25-11-2016,30-11-2016,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama
8647,CA-2016-113341,25-11-2016,29-11-2016,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California
1452,CA-2016-133711,26-11-2016,29-11-2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama
1453,CA-2016-133711,26-11-2016,29-11-2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama
1454,CA-2016-133711,26-11-2016,29-11-2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama
1455,CA-2016-133711,26-11-2016,29-11-2016,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama
2073,CA-2016-129693,26-11-2016,02-12-2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Seattle,Washington
2242,US-2016-126893,26-11-2016,01-12-2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania
5274,US-2016-158309,26-11-2016,29-11-2016,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida
5924,CA-2016-130288,26-11-2016,30-11-2016,Second Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York
7729,CA-2016-106915,26-11-2016,02-12-2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas
8384,CA-2016-145135,26-11-2016,28-11-2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut
8385,CA-2016-145135,26-11-2016,28-11-2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut
9124,US-2016-158288,26-11-2016,28-11-2016,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania
9650,CA-2016-107104,26-11-2016,30-11-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California
9651,CA-2016-107104,26-11-2016,30-11-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California
9652,CA-2016-107104,26-11-2016,30-11-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California
9653,CA-2016-107104,26-11-2016,30-11-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California
1772,CA-2016-129686,27-11-2016,29-11-2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois
1773,CA-2016-129686,27-11-2016,29-11-2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois
1932,CA-2016-152121,27-11-2016,29-11-2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona
2212,CA-2016-162313,27-11-2016,30-11-2016,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan
3476,CA-2016-144911,27-11-2016,30-11-2016,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas
3477,CA-2016-144911,27-11-2016,30-11-2016,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas
5902,CA-2016-159639,27-11-2016,02-12-2016,Standard Class,PC-18745,Pamela Coakley,Corporate,United States,Westfield,New Jersey
7201,CA-2016-104276,27-11-2016,03-12-2016,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida
7202,CA-2016-104276,27-11-2016,03-12-2016,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida
8623,US-2016-114230,27-11-2016,01-12-2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona
9812,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey
9813,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey
9814,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey
9815,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey
186,CA-2016-105018,28-11-2016,02-12-2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut
2850,CA-2016-123617,28-11-2016,03-12-2016,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida
4887,CA-2016-163167,28-11-2016,01-12-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia
4888,CA-2016-163167,28-11-2016,01-12-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia
4889,CA-2016-163167,28-11-2016,01-12-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia
4890,CA-2016-163167,28-11-2016,01-12-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia
7364,CA-2016-127243,28-11-2016,04-12-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania
7365,CA-2016-127243,28-11-2016,04-12-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania
7366,CA-2016-127243,28-11-2016,04-12-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania
7367,CA-2016-127243,28-11-2016,04-12-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania
7368,CA-2016-127243,28-11-2016,04-12-2016,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania
3612,US-2016-131674,29-11-2016,01-12-2016,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas
7879,CA-2016-160241,29-11-2016,04-12-2016,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois
3487,US-2016-134761,30-11-2016,30-11-2016,Same Day,DB-13210,Dean Braden,Consumer,United States,Hickory,North Carolina
8531,CA-2016-156748,30-11-2016,06-12-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan
8532,CA-2016-156748,30-11-2016,06-12-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan
8533,CA-2016-156748,30-11-2016,06-12-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan
8534,CA-2016-156748,30-11-2016,06-12-2016,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan
103,CA-2016-129903,01-12-2016,04-12-2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota
1178,CA-2016-113621,01-12-2016,05-12-2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland
1179,CA-2016-113621,01-12-2016,05-12-2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland
2055,CA-2016-136434,01-12-2016,07-12-2016,Standard Class,RD-19480,Rick Duston,Consumer,United States,Richmond,Indiana
2197,CA-2016-136483,01-12-2016,06-12-2016,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee
3471,US-2016-150035,01-12-2016,05-12-2016,Standard Class,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California
4249,CA-2016-157336,01-12-2016,05-12-2016,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut
4250,CA-2016-157336,01-12-2016,05-12-2016,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut
4683,CA-2016-127698,01-12-2016,01-12-2016,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina
8112,CA-2016-130393,01-12-2016,03-12-2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas
8113,CA-2016-130393,01-12-2016,03-12-2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas
8114,CA-2016-130393,01-12-2016,03-12-2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas
8393,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts
8394,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts
8395,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts
8396,CA-2016-142594,01-12-2016,06-12-2016,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts
8681,CA-2016-143805,01-12-2016,03-12-2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia
8682,CA-2016-143805,01-12-2016,03-12-2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia
9171,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California
9172,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California
9173,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California
9174,US-2016-155768,01-12-2016,01-12-2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California
9205,CA-2016-104689,01-12-2016,05-12-2016,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California
1480,US-2016-108455,02-12-2016,08-12-2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California
1481,US-2016-108455,02-12-2016,08-12-2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California
1482,US-2016-108455,02-12-2016,08-12-2016,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California
5908,US-2016-113985,02-12-2016,07-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California
5909,US-2016-113985,02-12-2016,07-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California
5910,US-2016-113985,02-12-2016,07-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California
5911,US-2016-113985,02-12-2016,07-12-2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California
6468,CA-2016-163804,02-12-2016,08-12-2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island
6469,CA-2016-163804,02-12-2016,08-12-2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island
6470,CA-2016-163804,02-12-2016,08-12-2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island
6696,US-2016-155103,02-12-2016,07-12-2016,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York
6697,US-2016-155103,02-12-2016,07-12-2016,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York
6698,US-2016-155103,02-12-2016,07-12-2016,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York
8496,CA-2016-143154,02-12-2016,08-12-2016,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado
9251,CA-2016-105354,02-12-2016,06-12-2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa
9485,CA-2016-164770,02-12-2016,04-12-2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas
9486,CA-2016-164770,02-12-2016,04-12-2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas
728,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York
729,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York
730,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York
731,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York
732,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York
4198,US-2016-161683,03-12-2016,08-12-2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania
4199,US-2016-161683,03-12-2016,08-12-2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania
5426,CA-2016-153598,03-12-2016,06-12-2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California
5427,CA-2016-153598,03-12-2016,06-12-2016,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California
5830,CA-2016-122063,03-12-2016,07-12-2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana
5831,CA-2016-122063,03-12-2016,07-12-2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana
6160,CA-2016-161025,03-12-2016,09-12-2016,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Los Angeles,California
7909,CA-2016-149762,03-12-2016,07-12-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California
7910,CA-2016-149762,03-12-2016,07-12-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California
7911,CA-2016-149762,03-12-2016,07-12-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California
7912,CA-2016-149762,03-12-2016,07-12-2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California
1223,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York
1224,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York
1225,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York
1226,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York
1227,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York
1228,CA-2016-126004,04-12-2016,05-12-2016,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York
1534,CA-2016-139885,04-12-2016,08-12-2016,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York
5777,CA-2016-105277,04-12-2016,08-12-2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York
5778,CA-2016-112060,04-12-2016,09-12-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California
14,CA-2016-161389,05-12-2016,10-12-2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Seattle,Washington
148,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin
149,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin
150,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin
151,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin
3009,CA-2016-124772,05-12-2016,06-12-2016,First Class,JG-15160,James Galang,Consumer,United States,Murray,Kentucky
3593,CA-2016-108434,05-12-2016,07-12-2016,Second Class,JG-15160,James Galang,Consumer,United States,New York City,New York
4185,CA-2016-143749,05-12-2016,07-12-2016,First Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts
4597,CA-2016-140564,05-12-2016,10-12-2016,Second Class,TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia
5060,CA-2016-109722,05-12-2016,07-12-2016,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky
5061,CA-2016-109722,05-12-2016,07-12-2016,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky
6872,CA-2016-145009,05-12-2016,08-12-2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,Illinois
8776,CA-2016-163636,05-12-2016,09-12-2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Chicago,Illinois
9965,CA-2016-146374,05-12-2016,10-12-2016,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware
9966,CA-2016-146374,05-12-2016,10-12-2016,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware
9967,CA-2016-146374,05-12-2016,10-12-2016,Second Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware
1133,US-2016-114776,06-12-2016,07-12-2016,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California
2934,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
2935,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
2936,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
2937,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
2938,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
2939,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
2940,US-2016-169040,06-12-2016,12-12-2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington
8569,CA-2016-162390,06-12-2016,12-12-2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York
8570,CA-2016-162390,06-12-2016,12-12-2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York
8571,CA-2016-162390,06-12-2016,12-12-2016,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York
